id,observed_on,latitude,longitude,positional_accuracy,private_place_guess,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
85409614,2021-05-26,43.643419113,-79.4663403172,34,,European Starling,Sturnus vulgaris,紫翅椋鸟,Aves,14850
85409747,2021-06-20,43.6468196136,-79.4665119895,34,,red clover,Trifolium pratense,红车轴草,Plantae,51875
85410758,2021-07-02,43.651195655,-79.4622956148,8,,box elder pouch gall mite,Aceria negundi,,Arachnida,346813
85411328,2021-07-02,43.6494512315,-79.4595618735,31,,Creeping Foamflower,Tiarella stolonifera,,Plantae,1351707
85411741,2021-07-02,43.65213,-79.4606166667,10,,Common Sow-thistle,Sonchus oleraceus,苦苣菜,Plantae,53294
85414572,2021-05-26,43.6388081231,-79.4645297933,11,,Purple Martin,Progne subis,紫崖燕,Aves,11867
85416974,2021-07-02,43.6465479,-79.4636903,2251,,common selfheal,Prunella vulgaris,夏枯草,Plantae,52764
85426236,2021-07-02,43.6387814189,-79.4645899196,8,,swamp milkweed,Asclepias incarnata,沼泽乳草,Plantae,125381
85426240,2021-07-02,43.6387708325,-79.464589746,13,,blue vervain,Verbena hastata,蓝花马鞭草,Plantae,60251
85426242,2021-07-02,43.6399058963,-79.4590618385,41,,chicory,Cichorium intybus,菊苣,Plantae,52913
85426246,2021-07-02,43.6471368306,-79.4582242967,31,,butterfly milkweed,Asclepias tuberosa,柳叶马利筋,Plantae,47912
85426249,2021-07-02,43.6472133075,-79.4582607372,61,,common St. John's-wort,Hypericum perforatum,贯叶连翘,Plantae,56077
85426253,2021-07-02,43.6468583806,-79.4581319912,61,,hoary vervain,Verbena stricta,亭立马鞭草,Plantae,63319
85426254,2021-07-02,43.6473241868,-79.458475314,61,,foxglove beardtongue,Penstemon digitalis,毛地黄钓钟柳,Plantae,81942
85429828,2021-07-02,43.647629925,-79.4583834533,20,,Margined Calligrapher,Toxomerus marginatus,缘箭股食蚜蝇,Insecta,126889
85429829,2021-07-02,43.647382113,-79.4583262329,16,,Two-spotted Bumble Bee,Bombus bimaculatus,,Insecta,52779
85429830,2021-07-02,43.6474455095,-79.4582193079,24,,Twelve-spotted Skimmer,Libellula pulchella,,Insecta,81495
85429832,2021-07-02,43.6471465284,-79.45821311,26,,Northern Cloudywing,Cecropterus pylades,,Insecta,1638386
85429833,2021-07-02,43.6471914873,-79.4578957458,23,,Nemognatha nemorensis,Nemognatha nemorensis,,Insecta,225549
85429834,2021-07-02,43.6465663444,-79.457775076,25,,Common Red Soldier Beetle,Rhagonycha fulva,,Insecta,62456
85429839,2021-07-02,43.6459246346,-79.458259134,32,,Silver-spotted Skipper,Epargyreus clarus,饴弄蝶,Insecta,81559
85429841,2021-07-02,43.6401833913,-79.4553745667,15,,Blue Dasher,Pachydiplax longipennis,长翼厚蜻,Insecta,59774
85429842,2021-07-02,43.6469688075,-79.4580832853,41,,Black Saddlebags,Tramea lacerata,黑斜痣蜻,Insecta,52865
85429843,2021-07-02,43.6474379112,-79.4489312168,15,,European Firebug,Pyrrhocoris apterus,始红蝽,Insecta,55610
85431501,2021-07-02,43.6390816756,-79.4629562915,31,,Orange Bluet,Enallagma signatum,,Insecta,99924
85431503,2021-07-02,43.6395840971,-79.4623447299,8,,Eastern Forktail,Ischnura verticalis,,Insecta,84722
85431504,2021-07-02,43.6395332327,-79.4623764128,9,,Eastern Forktail,Ischnura verticalis,,Insecta,84722
85431506,2021-07-02,43.6396128179,-79.4623469085,8,,Ursine Spurleg Lady Beetle,Brachiacantha ursina,,Insecta,196609
85463230,2021-07-03,43.6473283333,-79.4684916667,8,,Anacrabro ocellatus,Anacrabro ocellatus,,Insecta,300220
85463308,2021-07-03,43.6472033333,-79.468575,24,,Marsh Snipe Fly,Rhagio tringarius,,Insecta,321826
85471065,2021-07-03,43.6497783333,-79.48603,10,,Zebra Jumping Spider,Salticus scenicus,斑马蛛,Arachnida,68901
85477492,2021-07-03,43.6436354387,-79.457162126,39,,Gypsy Moth,Lymantria dispar,舞毒蛾,Insecta,47802
85478455,2021-07-03,43.6437977807,-79.4567390199,27,,Plathemis lydia,Plathemis lydia,普通白尾蜻,Insecta,84549
85493356,2021-07-03,43.6437616546,-79.4521570502,24,,Eastern Black Carpenter Ant,Camponotus pennsylvanicus,宾州弓背蚁,Insecta,129902
85493860,2021-07-03,43.6436126524,-79.4524029593,23,,Twice-stabbed Lady Beetle,Chilocorus stigma,,Insecta,120282
85494574,2021-07-03,43.643606702,-79.4529302335,4,,Polites egeremet,Polites egeremet,,Insecta,1363179
85496430,2021-07-03,43.6504986983,-79.4471491411,65,,Creeping Bellflower,Campanula rapunculoides,匍匐风铃草,Plantae,85321
85499845,2021-07-03,43.6451542782,-79.4634633091,8,,Gypsy Moth,Lymantria dispar,舞毒蛾,Insecta,47802
85506030,2021-07-03,43.6475409951,-79.4686541285,15,,northern bush honeysuckle,Diervilla lonicera,黄锦带,Plantae,67983
85506280,2021-07-03,43.6481501552,-79.4684073231,8,,Michigan lily,Lilium michiganense,,Plantae,223671
85506556,2021-07-03,43.6481545092,-79.4688294147,4,,black oak,Quercus velutina,美洲黑栎,Plantae,49006
85506868,2021-07-03,43.6453019339,-79.4680488144,15,,American Robin,Turdus migratorius,旅鸫,Aves,12727
85507321,2021-07-03,43.6444884413,-79.4684748033,31,,Eastern Amberwing,Perithemis tenera,美东琥珀蜻,Insecta,59776
85507596,2021-07-03,43.6438227392,-79.4680042676,8,,Eastern Forktail,Ischnura verticalis,,Insecta,84722
85509818,2021-07-03,43.6470105448,-79.4577084256,65,,butterfly milkweed,Asclepias tuberosa,柳叶马利筋,Plantae,47912
85520985,2021-07-03,43.6347528765,-79.4670861939,110,,Common Yarrow,Achillea millefolium,蓍,Plantae,52821
85525734,2021-07-03,43.6516214895,-79.4752239099,1473,,Dun Skipper,Euphyes vestris,,Insecta,58514
85525829,2021-07-03,43.6516225896,-79.4749007604,1195,,Eastern Calligrapher,Toxomerus geminatus,,Insecta,126532
85526046,2021-07-03,43.6514059881,-79.4758032201,1532,,Common Eastern Bumble Bee,Bombus impatiens,美洲东部熊蜂,Insecta,118970
85566650,2021-06-22,43.6463539822,-79.464184083,2034,,Laphria sericea,Laphria sericea,,Insecta,894742
85596313,2021-06-05,43.638721779,-79.4651923232,34,,hirondelle noire,Progne subis,紫崖燕,Aves,11867
85596935,2021-05-26,43.6478443799,-79.4687114046,120,,Common Grackle,Quiscalus quiscula,紫拟掠鸟,Aves,9602
85602107,2021-07-03,43.6349033333,-79.47293,5,,Kartoffel-Rose,Rosa rugosa,玫瑰,Plantae,83653
85606682,2021-07-04,43.6486873722,-79.4690415685,65,,staghorn sumac,Rhus typhina,火炬树,Plantae,167829
85612436,2021-06-26,43.64228,-79.4646083333,8,,red-berried elder,Sambucus racemosa,欧洲接骨木,Plantae,57824
85614852,2021-07-04,43.6436716736,-79.452394836,5,,Wood Avens,Geum urbanum,欧亚路边青,Plantae,55891
85616513,2021-06-28,43.6532667677,-79.464375861,81,,Delicate Cycnia Moth,Cycnia tenera,,Insecta,143043
85620987,2021-07-04,43.6414630953,-79.4639161892,617,,Lymantria dispar,Lymantria dispar,舞毒蛾,Insecta,47802
85621139,2021-07-04,43.6424207055,-79.4634537639,12,,Gypsy Moth,Lymantria dispar,舞毒蛾,Insecta,47802
85630812,2021-07-04,43.6529041058,-79.46350649,8,,Gypsy Moth,Lymantria dispar,舞毒蛾,Insecta,47802
85631063,2021-07-04,43.6528893082,-79.4635715336,7,,Gypsy Moth,Lymantria dispar,舞毒蛾,Insecta,47802
85632005,2021-07-04,43.6531537242,-79.4636392593,17,,Bumble Bee Mimic Robber Fly,Laphria thoracica,,Insecta,61595
85635698,2021-07-04,43.6529812475,-79.4630454853,16,,Bumble Bee Mimic Robber Fly,Laphria thoracica,,Insecta,61595
85638214,2021-07-04,43.6528005224,-79.4620356336,8,,Red-banded Leafhopper,Graphocephala coccinea,,Insecta,56925
85642576,2021-07-04,43.6523318476,-79.463805221,7,,Dogbane Leaf Beetle,Chrysochus auratus,,Insecta,84162
85642712,2021-07-04,43.652369691,-79.4638206437,9,,Wide-footed Treehopper,Enchenopa latipes,,Insecta,994241
85656193,2021-07-04,43.6529310326,-79.463545382,168,,Asiatischer Eschenprachtkäfer,Agrilus planipennis,白蜡窄吉丁,Insecta,70057
85656740,2021-07-04,43.6527752936,-79.4641445205,53,,Red-tailed Hawk,Buteo jamaicensis,红尾鵟,Aves,5212
85668929,2021-06-28,43.6509388,-79.4917981,196,,white poplar,Populus alba,银白杨,Plantae,47570
85674380,2021-07-04,43.6505112101,-79.4684142619,7,,chicken of the woods,Laetiporus sulphureus,硫色㶷孔菌,Fungi,53713
85675180,2021-07-04,43.6495257868,-79.4685731828,10,,Red Milkweed Beetle,Tetraopes tetrophthalmus,马利筋红天牛,Insecta,118559
85677022,2021-07-04,43.6454012053,-79.469947214,15,,Black-crowned Night-Heron,Nycticorax nycticorax,夜鹭,Aves,4981
85677227,2021-07-04,43.6437342796,-79.4692707486,31,,Black-crowned Night-Heron,Nycticorax nycticorax,夜鹭,Aves,4981
85677342,2021-07-04,43.6483795023,-79.4684866816,8,,Japanese Beetle,Popillia japonica,日本弧丽金龟,Insecta,67760
85677395,2021-07-04,43.6448100675,-79.4680949849,2,,New Jersey tea,Ceanothus americanus,,Plantae,129315
85677599,2021-07-04,43.6457385934,-79.4683456421,8,,pointed-leaved tick-trefoil,Hylodesmum glutinosum,,Plantae,204156
85678083,2021-07-04,43.6481005091,-79.4681017846,8,,sulphur cinquefoil,Potentilla recta,直立委陵菜,Plantae,62211
85681359,2021-07-04,43.6516767226,-79.4757463628,1514,,Eichlinia cucurbitae,Eichlinia cucurbitae,,Insecta,1410301
85683711,2021-07-01,43.6365222222,-79.4483666667,,,Smokebush,Cotinus coggygria,黄栌,Plantae,133366
85684541,2021-07-04,43.6494326293,-79.4645401463,9,,Red-blue Checkered Beetle,Trichodes nuttalli,,Insecta,984193
85699629,2021-07-02,43.644405,-79.4669416667,4,,Bold Jumping Spider,Phidippus audax,,Arachnida,53809
85700134,2021-07-04,43.6449783333,-79.4478383333,14,,Twelve-spotted Skimmer,Libellula pulchella,,Insecta,81495
85706315,2021-07-04,43.6501368229,-79.4593139459,7,,star-flowered lily-of-the-valley,Maianthemum stellatum,星花舞鹤草,Plantae,53268
85706651,2021-07-04,43.6500866667,-79.45817,65,,red raspberry,Rubus idaeus,覆盆子,Plantae,54436
85710171,2021-07-04,43.6502268898,-79.4642823189,336,,Nemognatha nemorensis,Nemognatha nemorensis,,Insecta,225549
85727565,2021-07-04,43.6496817769,-79.4643936306,37,,Banded Longhorn Beetle,Typocerus velutinus,,Insecta,131862
85727690,2021-07-04,43.6477108868,-79.4684521481,156,,Blue Dasher,Pachydiplax longipennis,长翼厚蜻,Insecta,59774
85728419,2021-07-04,43.6531389266,-79.4634494931,90,,Goldenrod Leaf Beetle,Trirhabda canadensis,,Insecta,233022
85728542,2021-07-04,43.6530571761,-79.4630431384,158,,Goldenrod Leaf Miner Beetle,Microrhopala vittata,,Insecta,199931
85746937,2021-05-26,43.6477434573,-79.4690654564,154,,Eastern Cottontail,Sylvilagus floridanus,东部棉尾兔,Mammalia,43111
85747453,2021-05-26,43.6433337131,-79.4662437577,78,,American Robin,Turdus migratorius,旅鸫,Aves,12727
85747724,2021-06-20,43.6470292281,-79.4661150166,141,,Monarch,Danaus plexippus,君主斑蝶,Insecta,48662
85748601,2021-06-20,43.6472931823,-79.4662974113,115,,Cabbage White,Pieris rapae,菜粉蝶,Insecta,55626
85755308,2021-07-04,43.646645,-79.4697116667,15,,Bihoreau gris,Nycticorax nycticorax,夜鹭,Aves,4981
85769377,2021-07-05,43.635932213,-79.4468639225,674,,chicory,Cichorium intybus,菊苣,Plantae,52913
85775240,2021-06-20,43.6472310776,-79.4662008492,114,,Little Wood Satyr,Megisto cymela,蒙眼蝶,Insecta,58603
85775439,2021-06-20,43.6472931829,-79.4662330378,112,,hespérie nuageuse,Cecropterus pylades,,Insecta,1638386
85778260,2021-06-05,43.6466294023,-79.4693175797,34,,pic mineur,Dryobates pubescens,绒啄木鸟,Aves,792988
85778484,2021-06-05,43.6464935484,-79.4693336721,34,,pic mineur,Dryobates pubescens,绒啄木鸟,Aves,792988
85778918,2021-06-05,43.6464100869,-79.4691807883,11,,pic mineur,Dryobates pubescens,绒啄木鸟,Aves,792988
85779606,2021-06-20,43.6488225485,-79.4684217305,34,,pioui de l'est,Contopus virens,东绿霸鹟,Aves,16100
85796628,2021-07-05,43.6480416667,-79.4774866667,5,,Delaware Skipper,Anatrytone logan,,Insecta,58509
85805315,2021-04-06,43.6406252379,-79.4530706162,580,,Common Grackle,Quiscalus quiscula,紫拟掠鸟,Aves,9602
85810970,2021-07-05,43.648025,-79.4774783333,4,,Monarch,Danaus plexippus,君主斑蝶,Insecta,48662
85831719,2021-07-05,43.644490212,-79.4694866654,8,,Great Blue Heron,Ardea herodias,大蓝鹭,Aves,4956
85831963,2021-07-05,43.6480032317,-79.4703808688,8,,Red-bellied Woodpecker,Melanerpes carolinus,红腹啄木鸟,Aves,18205
85832103,2021-07-05,43.6444446138,-79.4677718819,2,,Red-winged Blackbird,Agelaius phoeniceus,红翅黑鹂,Aves,9744
85832266,2021-07-05,43.6471022394,-79.4684492429,15,,Gypsy Moth,Lymantria dispar,舞毒蛾,Insecta,47802
85832647,2021-07-05,43.647507677,-79.4686789316,15,,broadleaf enchanter's nightshade,Circaea canadensis,加拿大水珠草,Plantae,204271
85833104,2021-07-05,43.6487965835,-79.4709521284,8,,purple-flowered raspberry,Rubus odoratus,香花覆盆子,Plantae,62377
85834958,2021-07-02,43.6439866667,-79.4669283333,15,,fall phlox,Phlox paniculata,天蓝绣球,Plantae,117437
85836859,2021-07-05,43.6510435279,-79.4756814628,1281,,Great Golden Digger Wasp,Sphex ichneumoneus,,Insecta,85362
85836930,2021-07-05,43.6511955397,-79.4750850515,1939,,Monarch,Danaus plexippus,君主斑蝶,Insecta,48662
85836999,2021-07-05,43.6515381291,-79.4755184108,1403,,Mourning Cloak,Nymphalis antiopa,黄缘蛱蝶,Insecta,56832
85837616,2021-07-05,43.6509237457,-79.4760149084,1147,,Bicolored Striped Sweat Bee,Agapostemon virescens,,Insecta,82530
85871060,2021-06-28,43.6475829373,-79.466915577,15,,Greater Straw Sedge,Carex normalis,,Plantae,160038
85900873,2021-07-05,43.6422926997,-79.4464923997,,,Question Mark,Polygonia interrogationis,长尾钩蛱蝶,Insecta,58579
85908803,2021-07-06,43.650825,-79.468925,5,,broadleaf enchanter's nightshade,Circaea canadensis,加拿大水珠草,Plantae,204271
85910982,2021-07-06,43.649230957,-79.4603881836,32,,purple-flowered raspberry,Rubus odoratus,香花覆盆子,Plantae,62377
85914129,2021-07-05,43.6506466667,-79.487,65,,boxelder,Acer negundo,梣叶槭,Plantae,47726
85914272,2021-07-05,43.6509333333,-79.4869533333,10,,white oak,Quercus alba,美洲白橡,Plantae,54779
85914519,2021-07-05,43.65162,-79.48722,10,,red pine,Pinus resinosa,多脂松,Plantae,52383
85915422,2021-06-30,43.649291675,-79.4895197278,,,common buckthorn,Rhamnus cathartica,药鼠李,Plantae,54811
85915737,2021-07-05,43.6518883333,-79.4871216667,30,,Japanese Tree Lilac,Syringa reticulata,北京丁香,Plantae,135416
85916177,2021-07-05,43.653295,-79.48938,10,,European Firebug,Pyrrhocoris apterus,始红蝽,Insecta,55610
85916599,2021-07-05,43.653645,-79.4915916667,5,,Japanese Tree Lilac,Syringa reticulata,北京丁香,Plantae,135416
85918426,2021-07-05,43.6559666667,-79.4926133333,10,,black locust,Robinia pseudoacacia,刺槐,Plantae,56088
85920867,2021-07-05,43.6539166667,-79.4909366667,10,,American elm,Ulmus americana,美国榆,Plantae,53547
85921849,2021-07-05,43.6539783333,-79.4906,5,,Norway maple,Acer platanoides,挪威槭,Plantae,54763
85922134,2021-07-05,43.65397,-79.4905916667,5,,black locust,Robinia pseudoacacia,刺槐,Plantae,56088
85922429,2021-07-05,43.653825,-79.4874716667,65,,northern red oak,Quercus rubra,北美红栎,Plantae,49005
85930916,2021-07-06,43.65176236,-79.4632348,9,,Gypsy Moth,Lymantria dispar,舞毒蛾,Insecta,47802
85931104,2021-07-05,43.6465461293,-79.4636902213,2251,,Red Admiral,Vanessa atalanta,优红蛱蝶,Insecta,49133
85934957,2021-07-06,43.6560533333,-79.4635083333,65,,Northern Cardinal,Cardinalis cardinalis,北美红雀,Aves,9083
85955445,2021-07-06,43.6450976065,-79.4675835476,304,,Northern Cardinal,Cardinalis cardinalis,北美红雀,Aves,9083
85955737,2021-07-06,43.6448955161,-79.4681990493,329,,Red-winged Blackbird,Agelaius phoeniceus,红翅黑鹂,Aves,9744
85955845,2021-07-06,43.6465953623,-79.4696811596,43,,Black-crowned Night-Heron,Nycticorax nycticorax,夜鹭,Aves,4981
85961044,2021-07-06,43.6447817387,-79.4696625914,31,,Black-crowned Night-Heron,Nycticorax nycticorax,夜鹭,Aves,4981
85968925,2021-07-06,43.6511433105,-79.4741859877,1632,,Great Spangled Fritillary,Argynnis cybele,黄褐斑豹蛱蝶,Insecta,1456562
85968993,2021-07-06,43.6512823205,-79.4762294978,1649,,Brown-belted Bumble Bee,Bombus griseocollis,棕带熊蜂,Insecta,120215
85969151,2021-07-06,43.6506403272,-79.4766774353,1414,,Transverse-banded Flower Fly,Eristalis transversa,横向管蚜蝇,Insecta,145436
85972595,2021-07-06,43.6470044247,-79.4655290024,8,,Eastern Amberwing,Perithemis tenera,美东琥珀蜻,Insecta,59776
85973010,2021-07-06,43.6477201293,-79.4687737525,8,,Red-winged Blackbird,Agelaius phoeniceus,红翅黑鹂,Aves,9744
85973179,2021-07-06,43.648542838,-79.4689982811,8,,Gypsy Moth,Lymantria dispar,舞毒蛾,Insecta,47802
85973272,2021-07-06,43.6482127548,-79.468512267,8,,Common Whitetail,Plathemis lydia,普通白尾蜻,Insecta,84549
85973429,2021-07-06,43.6482083721,-79.4686161392,8,,Eastern Pondhawk,Erythemis simplicicollis,绿绯蜻,Insecta,61495
85973537,2021-07-06,43.6474038651,-79.4686460495,15,,Blue Dasher,Pachydiplax longipennis,长翼厚蜻,Insecta,59774
85973699,2021-07-06,43.6459995683,-79.4679470239,4,,staghorn sumac,Rhus typhina,火炬树,Plantae,167829
85973816,2021-07-06,43.6464528688,-79.468328027,15,,Gypsy Moth,Lymantria dispar,舞毒蛾,Insecta,47802
85974038,2021-07-06,43.6460780246,-79.4668989978,4,,wild bergamot,Monarda fistulosa,拟美国薄荷,Plantae,85320
85975789,2021-07-06,43.6540967714,-79.4671206934,14,,black-eyed Susan,Rudbeckia hirta,黑心金光菊,Plantae,62741
85980201,2021-07-06,43.6484980402,-79.4622038021,2580,,Polyphemus Moth,Antheraea polyphemus,多音天蚕蛾,Insecta,47919
85991741,2021-07-05,43.655455,-79.4858633333,24,,Grapevine Beetle,Pelidnota punctata,,Insecta,48259
85994714,2021-07-03,43.6363833333,-79.4488916667,,,common toadflax,Linaria vulgaris,欧洲柳穿鱼,Plantae,50790
86027610,2021-07-06,43.6465461293,-79.4636902213,2251,,common milkweed,Asclepias syriaca,叙利亚马利筋,Plantae,47911
86039999,2021-07-07,43.65205853,-79.46095059,9,,Green Frog,Lithobates clamitans,绿噪蛙,Amphibia,65982
86051601,2021-07-07,43.6509583333,-79.4571383333,65,,wild carrot,Daucus carota,胡萝卜,Plantae,76610
86053964,2021-07-07,43.6511883333,-79.4573666667,65,,common selfheal,Prunella vulgaris,夏枯草,Plantae,52764
86057853,2021-07-07,43.642426234,-79.4745719433,37,,Brown-lipped Snail,Cepaea nemoralis,森林葱蜗牛,Mollusca,48586
86059113,2021-07-07,43.6423347639,-79.4743992761,25,,Japanese Beetle,Popillia japonica,日本弧丽金龟,Insecta,67760
86061882,2021-07-07,43.6401319963,-79.4521753667,65,,Common Snowberry,Symphoricarpos albus,白雪果,Plantae,48523
86062831,2021-07-01,43.6415866667,-79.4689966667,,,Baltimore Oriole,Icterus galbula,橙腹拟鹂,Aves,9346
86064105,2021-07-07,43.6403466667,-79.4521333333,64,,field penny-cress,Thlaspi arvense,菥蓂,Plantae,79358
86065793,2021-07-05,43.6419516933,-79.4583686862,274,,Dekay's Brownsnake,Storeria dekayi,斯氏蛇,Reptilia,28562
86067889,2021-07-07,43.638405,-79.4605783333,1414,,Himalayan balsam,Impatiens glandulifera,喜马拉雅凤仙花,Plantae,47892
86067924,2021-07-07,43.641105,-79.4595033333,8,,white avens,Geum canadense,加拿大路边青,Plantae,85325
86068018,2021-07-07,43.6409716667,-79.4593883333,16,,broadleaf enchanter's nightshade,Circaea canadensis,加拿大水珠草,Plantae,204271
86068143,2020-06-17,43.64578,-79.4618729722,,,Gypsy Moth,Lymantria dispar,舞毒蛾,Insecta,47802
86068301,2020-06-17,43.6455702,-79.4604269,,,Pale Beauty,Campaea perlata,,Insecta,81681
86076709,2021-05-25,43.6443233333,-79.470955,,,Green Frog,Lithobates clamitans,绿噪蛙,Amphibia,65982
86078139,2021-07-07,43.65103,-79.46473,165,,woodland sunflower,Helianthus divaricatus,林地向日葵,Plantae,84113
86079347,2021-07-07,43.6518083333,-79.4647916667,73,,New Jersey tea,Ceanothus americanus,,Plantae,129315
86082755,2021-07-04,43.6482919228,-79.4588079304,763,,Nearctic Blue Mud-dauber Wasp,Chalybion californicum,加州蓝泥蜂,Insecta,133790
86082979,2021-07-04,43.6478251537,-79.45820041,229,,Great Golden Digger Wasp,Sphex ichneumoneus,,Insecta,85362
86086331,2021-07-07,43.6478251906,-79.4666228641,4,,Black Swallowtail,Papilio polyxenes,珀凤蝶,Insecta,58523
86086452,2021-07-07,43.6479088507,-79.4669839899,8,,Blue Dasher,Pachydiplax longipennis,长翼厚蜻,Insecta,59774
86086872,2021-07-07,43.6475368824,-79.4671656572,1,,Common Whitetail,Plathemis lydia,普通白尾蜻,Insecta,84549
86087112,2021-07-07,43.6479756535,-79.4665722523,4,,Monarch,Danaus plexippus,君主斑蝶,Insecta,48662
86088294,2021-07-06,43.6467660452,-79.4674860069,31,,butterfly milkweed,Asclepias tuberosa,柳叶马利筋,Plantae,47912
